Kejadian,KELURAHAN,RAIN_D-1,RAINFALL_D-1,RAIN_LAST3D,ARAINFALL_LAST3D,RAIN_LAST7D,RAINFALL_LAST7D,TEPS_OF_DAY,CIPINANG HULU,SUNTER HULU,PULO GADUNG
761,0,lubang buaya,0,0.0,0,25.0,0,37.0,0,90,105,330
762,0,lubang buaya,0,0.0,0,44.0,0,159.0,0,105,105,330
763,0,lubang buaya,0,0.0,0,17.0,0,25.0,0,155,160,450
764,0,lubang buaya,0,0.0,0,0.0,0,22.0,0,90,100,330
765,0,lubang buaya,0,0.0,0,0.0,0,33.0,0,95,80,330
766,0,lubang buaya,0,0.0,0,0.0,0,2.5,0,80,70,330
767,0,lubang buaya,0,0.0,0,0.0,0,0.0,0,75,50,330
768,0,lubang buaya,1,14.0,0,12.0,0,13.0,1,110,70,370
769,0,lubang buaya,0,0.0,0,0.0,0,23.5,0,75,50,400
770,0,lubang buaya,0,0.0,0,33.5,0,80.0,0,90,100,330
771,0,lubang buaya,0,0.0,0,0.0,0,0.0,0,80,55,330
772,0,lubang buaya,1,4.0,0,0.0,0,68.5,1,90,90,330
773,0,lubang buaya,1,1.0,0,0.0,0,0.0,1,85,50,330
774,0,lubang buaya,0,0.0,0,0.0,0,0.0,0,90,60,330
775,0,makasar,0,0.0,0,4.0,0,4.0,0,90,80,330
776,0,makasar,0,0.0,0,1.0,0,14.0,0,80,80,330
777,0,makasar,0,0.0,0,8.0,0,53.0,0,100,125,330
778,0,makasar,0,0.0,0,39.0,0,94.0,0,100,100,330
779,0,makasar,0,0.0,0,25.0,0,30.0,0,110,100,440
780,0,makasar,0,0.0,0,15.0,0,67.0,0,90,90,330
781,0,makasar,0,0.0,0,25.0,0,37.0,0,90,105,330
782,0,makasar,0,0.0,0,44.0,0,159.0,0,105,105,330
783,0,makasar,0,0.0,0,17.0,0,25.0,0,155,160,450
784,0,makasar,0,0.0,0,0.0,0,22.0,0,90,100,330
785,0,makasar,0,0.0,0,0.0,0,33.0,0,95,80,330
786,0,makasar,0,0.0,0,0.0,0,2.5,0,80,70,330
787,0,makasar,0,0.0,0,0.0,0,0.0,0,75,50,330
788,0,makasar,1,14.0,0,12.0,0,13.0,1,110,70,370
789,0,makasar,0,0.0,0,0.0,0,23.5,0,75,50,400
790,0,makasar,0,0.0,0,33.5,0,80.0,0,90,100,330
791,0,makasar,0,0.0,0,0.0,0,0.0,0,80,55,330
792,0,makasar,1,4.0,0,0.0,0,68.5,1,90,90,330
793,0,makasar,1,1.0,0,0.0,0,0.0,1,85,50,330
794,0,makasar,0,0.0,0,0.0,0,0.0,0,90,60,330
795,0,malaka sari,0,0.0,0,4.0,0,4.0,0,90,80,330
796,0,malaka sari,0,0.0,0,1.0,0,14.0,0,80,80,330
797,0,malaka sari,0,0.0,0,8.0,0,53.0,0,100,125,330
798,0,malaka sari,0,0.0,0,39.0,0,94.0,0,100,100,330
799,0,malaka sari,0,0.0,0,25.0,0,30.0,0,110,100,440
800,0,malaka sari,0,0.0,0,15.0,0,67.0,0,90,90,330
801,0,malaka sari,0,0.0,0,25.0,0,37.0,0,90,105,330
802,0,malaka sari,0,0.0,0,44.0,0,159.0,0,105,105,330
803,0,malaka sari,0,0.0,0,17.0,0,25.0,0,155,160,450
804,0,malaka sari,0,0.0,0,0.0,0,22.0,0,90,100,330
805,0,pekayon,0,0.0,0,0.0,0,33.0,0,95,80,330
806,0,pekayon,0,0.0,0,0.0,0,2.5,0,80,70,330
807,0,pekayon,0,0.0,0,0.0,0,0.0,0,75,50,330
808,0,pekayon,1,14.0,0,12.0,0,13.0,1,110,70,370
809,0,pekayon,0,0.0,0,0.0,0,23.5,0,75,50,400
810,0,pekayon,0,0.0,0,33.5,0,80.0,0,90,100,330
811,0,pekayon,0,0.0,0,0.0,0,0.0,0,80,55,330
812,0,pekayon,1,4.0,0,0.0,0,68.5,1,90,90,330
813,0,pekayon,1,1.0,0,0.0,0,0.0,1,85,50,330
814,0,pekayon,0,0.0,0,0.0,0,0.0,0,90,60,330
815,0,penggilingan,0,0.0,0,0.0,0,33.0,0,95,80,330
816,0,penggilingan,0,0.0,0,0.0,0,2.5,0,80,70,330
817,0,penggilingan,0,0.0,0,0.0,0,0.0,0,75,50,330
818,0,penggilingan,1,14.0,0,12.0,0,13.0,1,110,70,370
819,0,penggilingan,0,0.0,0,0.0,0,23.5,0,75,50,400
820,0,penggilingan,0,0.0,0,33.5,0,80.0,0,90,100,330
821,0,penggilingan,0,0.0,0,0.0,0,0.0,0,80,55,330
822,0,penggilingan,1,4.0,0,0.0,0,68.5,1,90,90,330
823,0,penggilingan,1,1.0,0,0.0,0,0.0,1,85,50,330
824,0,penggilingan,0,0.0,0,0.0,0,0.0,0,90,60,330
825,0,pinangranti,0,0.0,0,0.0,0,33.0,0,95,80,330
826,0,pinangranti,0,0.0,0,0.0,0,2.5,0,80,70,330
827,0,pinangranti,0,0.0,0,0.0,0,0.0,0,75,50,330
828,0,pinangranti,1,14.0,0,12.0,0,13.0,1,110,70,370
829,0,pinangranti,0,0.0,0,0.0,0,23.5,0,75,50,400
830,0,pinangranti,0,0.0,0,33.5,0,80.0,0,90,100,330
831,0,pinangranti,0,0.0,0,0.0,0,0.0,0,80,55,330
832,0,pinangranti,1,4.0,0,0.0,0,68.5,1,90,90,330
833,0,pinangranti,1,1.0,0,0.0,0,0.0,1,85,50,330
834,0,pinangranti,0,0.0,0,0.0,0,0.0,0,90,60,330
835,0,pisangan baru,0,0.0,0,4.0,0,4.0,0,90,80,330
836,0,pisangan baru,0,0.0,0,1.0,0,14.0,0,80,80,330
837,0,pisangan baru,0,0.0,0,8.0,0,53.0,0,100,125,330
838,0,pisangan baru,0,0.0,0,39.0,0,94.0,0,100,100,330
839,0,pisangan baru,0,0.0,0,25.0,0,30.0,0,110,100,440
840,0,pisangan baru,0,0.0,0,15.0,0,67.0,0,90,90,330
841,0,pisangan baru,0,0.0,0,25.0,0,37.0,0,90,105,330
842,0,pisangan baru,0,0.0,0,44.0,0,159.0,0,105,105,330
843,0,pisangan baru,0,0.0,0,17.0,0,25.0,0,155,160,450
844,0,pisangan baru,0,0.0,0,0.0,0,22.0,0,90,100,330
845,0,pisangan baru,0,0.0,0,0.0,0,33.0,0,95,80,330
846,0,pisangan baru,0,0.0,0,0.0,0,2.5,0,80,70,330
847,0,pisangan baru,0,0.0,0,0.0,0,0.0,0,75,50,330
848,0,pisangan baru,1,14.0,0,12.0,0,13.0,1,110,70,370
849,0,pisangan baru,0,0.0,0,0.0,0,23.5,0,75,50,400
850,0,pisangan baru,0,0.0,0,33.5,0,80.0,0,90,100,330
851,0,pisangan baru,0,0.0,0,0.0,0,0.0,0,80,55,330
852,0,pisangan baru,1,4.0,0,0.0,0,68.5,1,90,90,330
853,0,pisangan baru,1,1.0,0,0.0,0,0.0,1,85,50,330
854,0,pisangan baru,0,0.0,0,0.0,0,0.0,0,90,60,330
855,0,pisangan timur,0,0.0,0,0.0,0,33.0,0,95,80,330
856,0,pisangan timur,0,0.0,0,0.0,0,2.5,0,80,70,330
857,0,pisangan timur,0,0.0,0,0.0,0,0.0,0,75,50,330
858,0,pisangan timur,1,14.0,0,12.0,0,13.0,1,110,70,370
859,0,pisangan timur,0,0.0,0,0.0,0,23.5,0,75,50,400
860,0,pisangan timur,0,0.0,0,33.5,0,80.0,0,90,100,330
861,0,pisangan timur,0,0.0,0,0.0,0,0.0,0,80,55,330
862,0,pisangan timur,1,4.0,0,0.0,0,68.5,1,90,90,330
863,0,pisangan timur,1,1.0,0,0.0,0,0.0,1,85,50,330
864,0,pisangan timur,0,0.0,0,0.0,0,0.0,0,90,60,330
865,0,pondok bambu,0,0.0,0,4.0,0,4.0,0,90,80,330
866,0,pondok bambu,0,0.0,0,1.0,0,14.0,0,80,80,330
867,0,pondok bambu,0,0.0,0,8.0,0,53.0,0,100,125,330
868,0,pondok bambu,0,0.0,0,39.0,0,94.0,0,100,100,330
869,0,pondok bambu,0,0.0,0,25.0,0,30.0,0,110,100,440
870,0,pondok bambu,0,0.0,0,15.0,0,67.0,0,90,90,330
871,0,pondok bambu,0,0.0,0,25.0,0,37.0,0,90,105,330
872,0,pondok bambu,0,0.0,0,44.0,0,159.0,0,105,105,330
873,0,pondok bambu,0,0.0,0,17.0,0,25.0,0,155,160,450
874,0,pondok bambu,0,0.0,0,0.0,0,22.0,0,90,100,330
875,0,pondok bambu,0,0.0,0,0.0,0,33.0,0,95,80,330
876,0,pondok bambu,0,0.0,0,0.0,0,2.5,0,80,70,330
877,0,pondok bambu,0,0.0,0,0.0,0,0.0,0,75,50,330
878,0,pondok bambu,1,14.0,0,12.0,0,13.0,1,110,70,370
879,0,pondok bambu,0,0.0,0,0.0,0,23.5,0,75,50,400
880,0,pondok bambu,0,0.0,0,33.5,0,80.0,0,90,100,330
881,0,pondok bambu,0,0.0,0,0.0,0,0.0,0,80,55,330
882,0,pondok bambu,1,4.0,0,0.0,0,68.5,1,90,90,330
883,0,pondok bambu,1,1.0,0,0.0,0,0.0,1,85,50,330
884,0,pondok bambu,0,0.0,0,0.0,0,0.0,0,90,60,330
885,0,pondok kelapa,0,0.0,0,4.0,0,4.0,0,90,80,330
886,0,pondok kelapa,0,0.0,0,1.0,0,14.0,0,80,80,330
887,0,pondok kelapa,0,0.0,0,8.0,0,53.0,0,100,125,330
888,0,pondok kelapa,0,0.0,0,39.0,0,94.0,0,100,100,330
889,0,pondok kelapa,0,0.0,0,25.0,0,30.0,0,110,100,440
890,0,pondok kelapa,0,0.0,0,15.0,0,67.0,0,90,90,330
891,0,pondok kelapa,0,0.0,0,25.0,0,37.0,0,90,105,330
892,0,pondok kelapa,0,0.0,0,44.0,0,159.0,0,105,105,330
893,0,pondok kelapa,0,0.0,0,17.0,0,25.0,0,155,160,450
894,0,pondok kelapa,0,0.0,0,0.0,0,22.0,0,90,100,330
895,0,pondok kelapa,0,0.0,0,0.0,0,33.0,0,95,80,330
896,0,pondok kelapa,0,0.0,0,0.0,0,2.5,0,80,70,330
897,0,pondok kelapa,0,0.0,0,0.0,0,0.0,0,75,50,330
898,0,pondok kelapa,1,14.0,0,12.0,0,13.0,1,110,70,370
899,0,pondok kelapa,0,0.0,0,0.0,0,23.5,0,75,50,400
900,0,pondok kelapa,0,0.0,0,33.5,0,80.0,0,90,100,330
901,0,pondok kelapa,0,0.0,0,0.0,0,0.0,0,80,55,330
902,0,pondok kelapa,1,4.0,0,0.0,0,68.5,1,90,90,330
903,0,pondok kelapa,1,1.0,0,0.0,0,0.0,1,85,50,330
904,0,pondok kelapa,0,0.0,0,0.0,0,0.0,0,90,60,330
905,0,pulo gadung,0,0.0,0,0.0,0,33.0,0,95,80,330
906,0,pulo gadung,0,0.0,0,0.0,0,2.5,0,80,70,330
907,0,pulo gadung,0,0.0,0,0.0,0,0.0,0,75,50,330
908,0,pulo gadung,1,14.0,0,12.0,0,13.0,1,110,70,370
909,0,pulo gadung,0,0.0,0,0.0,0,23.5,0,75,50,400
910,0,pulo gadung,0,0.0,0,33.5,0,80.0,0,90,100,330
911,0,pulo gadung,0,0.0,0,0.0,0,0.0,0,80,55,330
912,0,pulo gadung,1,4.0,0,0.0,0,68.5,1,90,90,330
913,0,pulo gadung,1,1.0,0,0.0,0,0.0,1,85,50,330
914,0,pulo gadung,0,0.0,0,0.0,0,0.0,0,90,60,330
915,0,rambutan,0,0.0,0,77.0,0,160.0,0,80,100,330
916,0,rambutan,0,0.0,0,17.0,0,79.0,0,80,100,330
917,0,rambutan,0,0.0,0,0.0,0,0.0,0,90,100,330
918,0,rambutan,0,0.0,0,0.0,0,10.0,0,75,80,330
919,0,rambutan,0,0.0,0,0.0,0,0.0,0,110,115,330
920,0,rambutan,0,0.0,0,0.0,0,0.0,0,80,90,330
921,0,rambutan,0,0.0,0,7.0,0,19.0,0,85,80,330
922,0,rambutan,0,0.0,0,34.0,0,34.0,0,75,80,330
923,0,rambutan,0,0.0,0,4.0,0,6.0,0,95,110,330
924,0,rambutan,0,0.0,0,0.0,0,6.0,0,80,80,330
925,0,rambutan,0,0.0,0,4.0,0,4.0,0,90,80,330
926,0,rambutan,0,0.0,0,1.0,0,14.0,0,80,80,330
927,0,rambutan,0,0.0,0,8.0,0,53.0,0,100,125,330
928,0,rambutan,0,0.0,0,39.0,0,94.0,0,100,100,330
929,0,rambutan,0,0.0,0,25.0,0,30.0,0,110,100,440
930,0,rambutan,0,0.0,0,15.0,0,67.0,0,90,90,330
931,0,rambutan,0,0.0,0,25.0,0,37.0,0,90,105,330
932,0,rambutan,0,0.0,0,44.0,0,159.0,0,105,105,330
933,0,rambutan,0,0.0,0,17.0,0,25.0,0,155,160,450
934,0,rambutan,0,0.0,0,0.0,0,22.0,0,90,100,330
935,0,rambutan,0,0.0,0,0.0,0,33.0,0,95,80,330
936,0,rambutan,0,0.0,0,0.0,0,2.5,0,80,70,330
937,0,rambutan,0,0.0,0,0.0,0,0.0,0,75,50,330
938,0,rambutan,1,14.0,0,12.0,0,13.0,1,110,70,370
939,0,rambutan,0,0.0,0,0.0,0,23.5,0,75,50,400
940,0,rambutan,0,0.0,0,33.5,0,80.0,0,90,100,330
941,0,rambutan,0,0.0,0,0.0,0,0.0,0,80,55,330
942,0,rambutan,1,4.0,0,0.0,0,68.5,1,90,90,330
943,0,rambutan,1,1.0,0,0.0,0,0.0,1,85,50,330
944,0,rambutan,0,0.0,0,0.0,0,0.0,0,90,60,330
945,0,rawa bunga,0,0.0,0,4.0,0,4.0,0,90,80,330
946,0,rawa bunga,0,0.0,0,1.0,0,14.0,0,80,80,330
947,0,rawa bunga,0,0.0,0,8.0,0,53.0,0,100,125,330
948,0,rawa bunga,0,0.0,0,39.0,0,94.0,0,100,100,330
949,0,rawa bunga,0,0.0,0,25.0,0,30.0,0,110,100,440
950,0,rawa bunga,0,0.0,0,15.0,0,67.0,0,90,90,330
951,0,rawa bunga,0,0.0,0,25.0,0,37.0,0,90,105,330
952,0,rawa bunga,0,0.0,0,44.0,0,159.0,0,105,105,330
953,0,rawa bunga,0,0.0,0,17.0,0,25.0,0,155,160,450
954,0,rawa bunga,0,0.0,0,0.0,0,22.0,0,90,100,330
955,0,rawa bunga,0,0.0,0,0.0,0,33.0,0,95,80,330
956,0,rawa bunga,0,0.0,0,0.0,0,2.5,0,80,70,330
957,0,rawa bunga,0,0.0,0,0.0,0,0.0,0,75,50,330
958,0,rawa bunga,1,14.0,0,12.0,0,13.0,1,110,70,370
959,0,rawa bunga,0,0.0,0,0.0,0,23.5,0,75,50,400
960,0,rawa bunga,0,0.0,0,33.5,0,80.0,0,90,100,330
961,0,rawa bunga,0,0.0,0,0.0,0,0.0,0,80,55,330
962,0,rawa bunga,1,4.0,0,0.0,0,68.5,1,90,90,330
963,0,rawa bunga,1,1.0,0,0.0,0,0.0,1,85,50,330
964,0,rawa bunga,0,0.0,0,0.0,0,0.0,0,90,60,330
965,0,rawa terate,0,0.0,0,0.0,0,33.0,0,95,80,330
966,0,rawa terate,0,0.0,0,0.0,0,2.5,0,80,70,330
967,0,rawa terate,0,0.0,0,0.0,0,0.0,0,75,50,330
968,0,rawa terate,1,14.0,0,12.0,0,13.0,1,110,70,370
969,0,rawa terate,0,0.0,0,0.0,0,23.5,0,75,50,400
970,0,rawa terate,0,0.0,0,33.5,0,80.0,0,90,100,330
971,0,rawa terate,0,0.0,0,0.0,0,0.0,0,80,55,330
972,0,rawa terate,1,4.0,0,0.0,0,68.5,1,90,90,330
973,0,rawa terate,1,1.0,0,0.0,0,0.0,1,85,50,330
974,0,rawa terate,0,0.0,0,0.0,0,0.0,0,90,60,330
975,0,rawamangun,0,0.0,0,0.0,0,33.0,0,95,80,330
976,0,rawamangun,0,0.0,0,0.0,0,2.5,0,80,70,330
977,0,rawamangun,0,0.0,0,0.0,0,0.0,0,75,50,330
978,0,rawamangun,1,14.0,0,12.0,0,13.0,1,110,70,370
979,0,rawamangun,0,0.0,0,0.0,0,23.5,0,75,50,400
980,0,rawamangun,0,0.0,0,33.5,0,80.0,0,90,100,330
981,0,rawamangun,0,0.0,0,0.0,0,0.0,0,80,55,330
982,0,rawamangun,1,4.0,0,0.0,0,68.5,1,90,90,330
983,0,rawamangun,1,1.0,0,0.0,0,0.0,1,85,50,330
984,0,rawamangun,0,0.0,0,0.0,0,0.0,0,90,60,330
985,0,susukan,0,0.0,0,0.0,0,33.0,0,95,80,330
986,0,susukan,0,0.0,0,0.0,0,2.5,0,80,70,330
987,0,susukan,0,0.0,0,0.0,0,0.0,0,75,50,330
988,0,susukan,1,14.0,0,12.0,0,13.0,1,110,70,370
989,0,susukan,0,0.0,0,0.0,0,23.5,0,75,50,400
990,0,susukan,0,0.0,0,33.5,0,80.0,0,90,100,330
991,0,susukan,0,0.0,0,0.0,0,0.0,0,80,55,330
992,0,susukan,1,4.0,0,0.0,0,68.5,1,90,90,330
993,0,susukan,1,1.0,0,0.0,0,0.0,1,85,50,330
994,0,susukan,0,0.0,0,0.0,0,0.0,0,90,60,330
995,0,utan kayu selatan,0,0.0,0,4.0,0,4.0,0,90,80,330
996,0,utan kayu selatan,0,0.0,0,1.0,0,14.0,0,80,80,330
997,0,utan kayu selatan,0,0.0,0,8.0,0,53.0,0,100,125,330
998,0,utan kayu selatan,0,0.0,0,39.0,0,94.0,0,100,100,330
999,0,utan kayu selatan,0,0.0,0,25.0,0,30.0,0,110,100,440
1000,0,utan kayu selatan,0,0.0,0,15.0,0,67.0,0,90,90,330
1001,0,utan kayu selatan,0,0.0,0,25.0,0,37.0,0,90,105,330
1002,0,utan kayu selatan,0,0.0,0,44.0,0,159.0,0,105,105,330
1003,0,utan kayu selatan,0,0.0,0,17.0,0,25.0,0,155,160,450
1004,0,utan kayu selatan,0,0.0,0,0.0,0,22.0,0,90,100,330
1005,0,utan kayu utara,0,0.0,0,0.0,0,33.0,0,95,80,330
1006,0,utan kayu utara,0,0.0,0,0.0,0,2.5,0,80,70,330
1007,0,utan kayu utara,0,0.0,0,0.0,0,0.0,0,75,50,330
1008,0,utan kayu utara,1,14.0,0,12.0,0,13.0,1,110,70,370
1009,0,utan kayu utara,0,0.0,0,0.0,0,23.5,0,75,50,400
1010,0,utan kayu utara,0,0.0,0,33.5,0,80.0,0,90,100,330
1011,0,utan kayu utara,0,0.0,0,0.0,0,0.0,0,80,55,330
1012,0,utan kayu utara,1,4.0,0,0.0,0,68.5,1,90,90,330
1013,0,utan kayu utara,1,1.0,0,0.0,0,0.0,1,85,50,330
1014,0,utan kayu utara,0,0.0,0,0.0,0,0.0,0,90,60,330
1015,1,pekayon,1,39.8,1,26.3,1,101.8,2,115,200,735
1016,1,rambutan,1,2.0,0,0.0,0,136.5,1,100,100,330
1017,1,jati,1,8.5,1,38.5,0,61.0,1,135,139,420
1018,1,balekambang,0,0.0,0,0.0,0,20.0,0,80,60,330
1019,1,duren sawit,1,66.0,1,74.0,0,85.0,3,170,300,580
1020,1,cililitan,1,9.5,1,24.5,1,93.5,1,105,90,330
1021,1,cawang,0,0.0,0,2.0,0,2.0,0,75,90,330
1022,1,rawamangun,1,31.0,0,72.0,0,157.0,2,125,150,750
1023,1,penggilingan,0,0.0,0,43.34806684437405,0,51.6961336887481,0,94,86,330
1024,1,bidara cina,1,31.0,0,72.0,0,157.0,2,125,150,750
1025,1,kayu putih,1,31.0,0,72.0,0,157.0,2,125,150,750
1026,1,cipinang melayu,1,2.5,1,128.0,0,209.0,1,125,130,690
1027,1,kebon pala,1,50.0,1,26.0,0,53.0,0,165,230,660
1028,1,cipinang cempedak,1,31.0,0,72.0,0,157.0,2,125,150,750
1029,1,pisangan timur,1,2.5,1,128.0,0,209.0,1,125,130,690
1030,1,cawang,1,5.0,0,6.5,0,10.5,1,105,110,420
1031,1,duren sawit,1,39.8,1,26.3,1,101.8,2,115,200,735
1032,1,balekambang,1,41.0,1,87.0,0,154.0,2,160,175,620
1033,1,cililitan,1,55.46146891956375,0,77.51284369347874,0,82.99266074658357,2,162,274,539
1034,1,kayu manis,1,9.5,1,24.5,1,93.5,1,105,90,330
1035,1,pekayon,1,31.0,0,72.0,0,157.0,2,125,150,750
1036,1,halim perdana kusuma,1,50.0,1,26.0,0,53.0,0,165,230,660
1037,1,pondok kelapa,1,9.5,1,24.5,1,93.5,1,105,90,330
1038,1,gedong,1,39.8,1,26.3,1,101.8,2,115,200,735
1039,1,kampung tengah,1,39.8,1,26.3,1,101.8,2,115,200,735
1040,1,pondok kelapa,1,2.0,0,11.0,0,91.0,1,120,80,330
1041,1,batu ampar,1,66.0,1,74.0,0,85.0,3,170,300,580
1042,1,pisangan timur,1,2.5,1,128.0,0,209.0,1,125,130,690
1043,1,kampung tengah,1,66.0,1,74.0,0,85.0,3,170,300,580
1044,1,pisangan baru,1,2.5,1,128.0,0,209.0,1,125,130,690
1045,1,kayu manis,1,2.0,0,11.0,0,91.0,1,120,80,330
1046,1,penggilingan,1,8.5,1,38.5,0,61.0,1,135,139,420
1047,1,kayu manis,1,31.0,0,72.0,0,157.0,2,125,150,750
1048,1,bambu apus,1,41.0,1,87.0,0,154.0,2,160,175,620
1049,1,makasar,1,66.0,1,74.0,0,85.0,3,170,300,580
1050,1,bambu apus,0,0.0,0,0.0,0,83.0,0,90,140,330
1051,1,cipayung,1,31.0,0,72.0,0,157.0,2,125,150,750
1052,1,duren sawit,0,0.0,0,0.0,0,22.0,0,85,100,330
1053,1,cililitan,1,66.0,1,74.0,0,85.0,3,170,300,580
1054,1,cakung timur,0,0.0,0,0.5472059346995435,0,0.5472059346995435,0,78,90,330
1055,1,cawang,0,0.0,0,1.0948926137982231,0,1.0948926137982231,0,77,90,330
1056,1,klender,1,2.0,0,11.0,0,91.0,1,120,80,330
1057,1,cipinang melayu,1,2.0,0,11.0,0,91.0,1,120,80,330
1058,1,makasar,1,9.5,1,24.5,1,93.5,1,105,90,330
1059,1,cipinang muara,1,45.0,0,81.0,0,81.0,2,155,250,500
1060,1,pisangan timur,1,2.5,1,128.0,0,209.0,1,125,130,690
1061,1,cipinang muara,1,39.8,1,26.3,1,101.8,2,115,200,735
1062,1,kebon pala,1,2.0,0,11.0,0,91.0,1,120,80,330
1063,1,kampung melayu,0,0.0,0,0.0,0,20.0,0,80,60,330
1064,1,cawang,0,0.0,0,0.0,0,20.0,0,80,60,330
1065,1,rawa bunga,0,0.0,0,9.0,0,137.0,0,90,80,330
1066,1,pulo gadung,1,49.9,1,126.0,0,126.0,3,135,190,331
1067,1,kayu putih,0,0.0,0,0.0,0,83.0,0,90,140,330
1068,1,jati,1,9.5,1,24.5,1,93.5,1,105,90,330
1069,1,kayu manis,1,66.0,1,74.0,0,85.0,3,170,300,580
1070,1,ciracas,1,39.8,1,26.3,1,101.8,2,115,200,735
1071,1,kampung tengah,1,9.5,1,24.5,1,93.5,1,105,90,330
1072,1,batu ampar,0,0.0,0,0.0,0,0.0,0,160,250,450
1073,1,cakung timur,0,0.0,0,9.0,0,137.0,0,90,80,330
1074,1,rambutan,1,31.0,0,72.0,0,157.0,2,125,150,750
1075,1,cakung timur,1,66.0,1,74.0,0,85.0,3,170,300,580
1076,1,kebon manggis,1,41.0,1,87.0,0,154.0,2,160,175,620
1077,1,dukuh,1,39.8,1,26.3,1,101.8,2,115,200,735
1078,1,pisangan baru,1,39.8,1,26.3,1,101.8,2,115,200,735
1079,1,cawang,1,31.0,0,72.0,0,157.0,2,125,150,750
1080,1,lubang buaya,1,2.5,1,128.0,0,209.0,1,125,130,690
1081,1,cipayung,0,0.0,0,2.5761802743210542,0,23.545708164592632,0,87,102,330
1082,1,pondok bambu,1,2.0,0,11.0,0,91.0,1,120,80,330
1083,1,rawa terate,1,31.0,0,72.0,0,157.0,2,125,150,750
1084,1,klender,1,31.0,0,72.0,0,157.0,2,125,150,750
1085,1,cawang,1,31.0,0,72.0,0,157.0,2,125,150,750
1086,1,kayu putih,1,2.5,1,128.0,0,209.0,1,125,130,690
1087,1,cawang,1,66.0,1,74.0,0,85.0,3,170,300,580
1088,1,cipinang melayu,1,8.5,1,38.5,0,61.0,1,135,139,420
1089,1,halim perdana kusuma,1,2.0,0,11.0,0,91.0,1,120,80,330
1090,1,pondok kelapa,1,31.0,0,72.0,0,157.0,2,125,150,750
1091,1,cililitan,0,0.0,0,2.0,0,2.0,0,75,90,330
1092,1,cipinang melayu,0,0.0,0,8.173482113122226,0,26.057827371040744,0,92,103,330
1093,1,jati,0,0.0,0,5.0,0,25.0,0,90,105,330
1094,1,kampung tengah,1,31.0,0,72.0,0,157.0,2,125,150,750
1095,1,rawa terate,1,2.5,1,128.0,0,209.0,1,125,130,690
1096,1,jatinegara,1,49.9,1,126.0,0,126.0,3,135,190,331
1097,1,cipinang muara,1,2.0,0,11.0,0,91.0,1,120,80,330
1098,1,cipinang muara,0,0.0,0,3.438923585480415,0,24.063354151288248,0,88,103,330
1099,1,ciracas,0,0.0,0,0.0,0,20.0,0,80,60,330
1100,1,cipinang,1,8.5,1,38.5,0,61.0,1,135,139,420
1101,1,cawang,1,9.5,1,24.5,1,93.5,1,105,90,330
1102,1,pulo gadung,1,39.8,1,26.3,1,101.8,2,115,200,735
1103,1,batu ampar,0,0.0,1,83.0,0,96.0,0,90,75,400
1104,1,pulo gadung,0,0.0,0,0.42258503840340966,0,22.253551023042046,0,85,100,330
1105,1,cililitan,1,31.0,0,72.0,0,157.0,2,125,150,750
1106,1,cawang,0,0.0,0,9.0,0,137.0,0,90,80,330
1107,1,kampung tengah,1,2.0,0,11.0,0,91.0,1,120,80,330
1108,1,pondok kelapa,1,2.5,1,128.0,0,209.0,1,125,130,690
1109,1,rambutan,1,2.5,1,128.0,0,209.0,1,125,130,690
1110,1,rawa terate,1,2.5,1,128.0,0,209.0,1,125,130,690
1111,1,cipinang cempedak,1,5.0,0,6.5,0,10.5,1,105,110,420
1112,1,cipinang muara,0,1.6769036316512107,0,2.2358715088682812,0,26.19225907912803,0,82,97,330
1113,1,klender,1,66.0,1,74.0,0,85.0,3,170,300,580
1114,1,cakung timur,0,0.0,0,0.7386954595311335,0,22.44321727571868,0,85,100,330
1115,1,kayu putih,0,0.0,0,0.0,0,83.0,0,90,140,330
1116,1,kayu putih,1,9.5,1,24.5,1,93.5,1,105,90,330
1117,1,pisangan timur,1,31.0,0,72.0,0,157.0,2,125,150,750
1118,1,kebon pala,1,41.0,1,87.0,0,154.0,2,160,175,620
1119,1,kampung melayu,1,2.5,1,128.0,0,209.0,1,125,130,690
1120,1,dukuh,1,49.9,1,126.0,0,126.0,3,135,190,331
1121,1,cipinang muara,1,5.0,0,6.5,0,10.5,1,105,110,420
1122,1,kebon manggis,1,31.0,0,72.0,0,157.0,2,125,150,750
1123,1,cipinang cempedak,1,9.5,1,24.5,1,93.5,1,105,90,330
1124,1,pisangan timur,0,0.0,0,46.0,0,57.0,0,90,85,330
1125,1,kramatjati,1,31.0,0,72.0,0,157.0,2,125,150,750
1126,1,cipayung,1,2.0,0,11.0,0,91.0,1,120,80,330
1127,1,bidara cina,0,0.0,0,0.0,0,20.0,0,80,60,330
1128,1,pisangan timur,0,0.0,0,35.0,0,35.0,0,110,90,330
1129,1,makasar,1,2.0,0,11.0,0,91.0,1,120,80,330
1130,1,klender,1,39.8,1,26.3,1,101.8,2,115,200,735
1131,1,halim perdana kusuma,0,0.0,0,0.0,0,20.0,0,80,60,330
1132,1,kayu manis,1,2.0,0,11.0,0,91.0,1,120,80,330
1133,1,penggilingan,0,0.0,0,0.0,0,83.0,0,90,140,330
1134,1,cililitan,0,0.0,0,0.0,0,22.0,0,85,100,330
1135,1,jati,1,2.5,1,128.0,0,209.0,1,125,130,690
1136,1,cawang,1,9.5,1,24.5,1,93.5,1,105,90,330
